Município,IMEI1,IMEI2,Marca,Modelo,Capacidade,Entrega,Local de Uso,Situação, Patrimonio
Adrianópolis,946704474495078,240049743558855,Apple,iPhone 15 Pro,256GB,Adrianópolis,Escola do município Adrianópolis,Roubado
Adrianópolis,188711092706849,991593312181417,Motorola,Edge 40,256GB,Adrianópolis,Escola do município Adrianópolis,Inservível
Adrianópolis,529464765058014,416013187742408,Apple,iPhone 15 Pro,256GB,Adrianópolis,Escola do município Adrianópolis,Roubado
Adrianópolis,496494707261881,385191394732996,Motorola,Edge 40,256GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,341407057594331,204148188568657,Motorola,Moto G53,128GB,Adrianópolis,Escola do município Adrianópolis,Inservível
Adrianópolis,381033343014510,145984520325350,Multilaser,G Max 2,64GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,482645769489261,950565705907568,Xiaomi,Poco X5,256GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,318448074003045,600865128242322,Motorola,Moto G53,128GB,Adrianópolis,Escola do município Adrianópolis,Inservível
Adrianópolis,548845412010699,741873215305076,Samsung,Galaxy A14,128GB,Adrianópolis,Escola do município Adrianópolis,Roubado
Adrianópolis,637240342103148,189710907148684,Samsung,Galaxy A14,128GB,Adrianópolis,Escola do município Adrianópolis,Inservível
Adrianópolis,930174728854433,709910450611077,Motorola,Edge 40,256GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,385230904229921,571803388743194,Apple,iPhone 15 Pro,256GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,409641321397569,497211487892145,Motorola,Moto G53,128GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,186075600093557,858842972930720,Motorola,Edge 40,256GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,792631061621349,342223821804337,Xiaomi,Redmi Note 12,128GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,102307530118212,641404576527392,Multilaser,G Max 2,64GB,Adrianópolis,Escola do município Adrianópolis,Roubado
Adrianópolis,239755584883593,830474672833578,Multilaser,G Max 2,64GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,613839370876523,964101077471021,Apple,iPhone 13,128GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,282241754015607,440010976060760,Motorola,Edge 40,256GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,138817964549016,665348000188430,Apple,iPhone 15 Pro,256GB,Adrianópolis,Escola do município Adrianópolis,Inservível
Adrianópolis,924963807548156,611113386388951,Philco,Hit P10,128GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,134682787233850,951981632590371,Motorola,Moto G53,128GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,634880769160010,274054786627498,Apple,iPhone 15 Pro,256GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,207837172603576,443756474566798,Philco,Hit P10,128GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Adrianópolis,354833714924954,715743351782380,Motorola,Moto G53,128GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,986153946059824,649937651993099,Motorola,Moto G53,128GB,Adrianópolis,Escola do município Adrianópolis,Roubado
Adrianópolis,887223996202660,140941315872266,Apple,iPhone 15 Pro,256GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,523691145697203,484029371000172,Samsung,Galaxy S23,256GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,121643807211419,857551957498872,Philco,Hit P10,128GB,Adrianópolis,Escola do município Adrianópolis,Em uso
Adrianópolis,549380446049268,422670829433639,Philco,Hit P10,128GB,Adrianópolis,Escola do município Adrianópolis,Danificado
Agudos do Sul,106029358169418,442696766376669,Xiaomi,Poco X5,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,147046847595921,361706577906603,Philco,Hit P10,128GB,Agudos do Sul,Escola do município Agudos do Sul,Danificado
Agudos do Sul,884503088201897,452854418192697,Motorola,Edge 40,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,185288494087515,207053608222225,Multilaser,G Max 2,64GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,514041000349835,299648305278359,Philco,Hit P10,128GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,419872933063169,443168339292321,Samsung,Galaxy S23,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,122332057455602,835070545848652,Apple,iPhone 15 Pro,256GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,934394949555945,178448547571106,Xiaomi,Redmi Note 12,128GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,963458280053077,937969222479098,Motorola,Edge 40,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,405725393559900,629697305734707,Samsung,Galaxy S23,256GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,676763444436012,531352897061004,Apple,iPhone 15 Pro,256GB,Agudos do Sul,Escola do município Agudos do Sul,Danificado
Agudos do Sul,246979857401474,445958414758202,Apple,iPhone 13,128GB,Agudos do Sul,Escola do município Agudos do Sul,Em uso
Agudos do Sul,312744889380563,671591807267227,Philco,Hit P10,128GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,612639629989193,761183137333428,Apple,iPhone 13,128GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,344800609884564,147697811597873,Philco,Hit P10,128GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,306265227593428,728982794563115,Apple,iPhone 13,128GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,760954283812762,213582597484192,Apple,iPhone 13,128GB,Agudos do Sul,Escola do município Agudos do Sul,Danificado
Agudos do Sul,525438946128084,915874585760780,Motorola,Edge 40,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,665796069302143,479307071122819,Motorola,Moto G53,128GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,434815944598272,925873764731833,Motorola,Edge 40,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,115879570206160,558754407471814,Motorola,Edge 40,256GB,Agudos do Sul,Escola do município Agudos do Sul,Em uso
Agudos do Sul,974236307054858,748271976781395,Apple,iPhone 13,128GB,Agudos do Sul,Escola do município Agudos do Sul,Danificado
Agudos do Sul,955431627321477,435018653065136,Samsung,Galaxy S23,256GB,Agudos do Sul,Escola do município Agudos do Sul,Em uso
Agudos do Sul,695880716920897,671562485909841,Xiaomi,Poco X5,256GB,Agudos do Sul,Escola do município Agudos do Sul,Em uso
Agudos do Sul,489857519327876,259516141212652,Apple,iPhone 15 Pro,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,546041426457512,775512522659323,Samsung,Galaxy A14,128GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,226927862097914,600053784757063,Samsung,Galaxy S23,256GB,Agudos do Sul,Escola do município Agudos do Sul,Roubado
Agudos do Sul,234136768990959,883780889995310,Motorola,Moto G53,128GB,Agudos do Sul,Escola do município Agudos do Sul,Danificado
Agudos do Sul,363940165928902,530379611792449,Xiaomi,Poco X5,256GB,Agudos do Sul,Escola do município Agudos do Sul,Inservível
Agudos do Sul,776677194961991,394563228823758,Apple,iPhone 15 Pro,256GB,Agudos do Sul,Escola do município Agudos do Sul,Em uso
Almirante Tamandaré,176845707716941,226842427479131,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,114314029762070,630485028884099,Multilaser,G Max 2,64GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Danificado
Almirante Tamandaré,991482630554080,538313052519886,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,496200399217525,608293513233292,Philco,Hit P10,128GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,308755851604645,725259526911385,Motorola,Edge 40,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Roubado
Almirante Tamandaré,125741266672462,283848196139640,Apple,iPhone 15 Pro,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,866915567796770,411148984451417,Apple,iPhone 15 Pro,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,878261871937574,393715291118401,Multilaser,G Max 2,64GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,482527615662006,339691065568125,Xiaomi,Redmi Note 12,128GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Roubado
Almirante Tamandaré,877061734198404,793061077290216,Apple,iPhone 15 Pro,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,579989439699623,780549751993985,Xiaomi,Redmi Note 12,128GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,843269902185127,568119673584342,Xiaomi,Poco X5,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Roubado
Almirante Tamandaré,844055777608661,612066201397351,Motorola,Edge 40,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,709562915144787,504852732549343,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,755525658993765,780697052574796,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Roubado
Almirante Tamandaré,660380947063557,985235697892472,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Danificado
Almirante Tamandaré,902478765122809,295057932446396,Motorola,Edge 40,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,147192861978886,476667369636224,Multilaser,G Max 2,64GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Roubado
Almirante Tamandaré,251700393936180,296678385246896,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,956136897920295,881561993188340,Xiaomi,Poco X5,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,737752238123279,325261647208117,Samsung,Galaxy A14,128GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,862412808439402,484810391716835,Multilaser,G Max 2,64GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,229215661376660,720009976029377,Apple,iPhone 13,128GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,710783020897072,739607652715024,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,766731901712404,623975591794859,Apple,iPhone 15 Pro,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Em uso
Almirante Tamandaré,454034992285757,661058868980270,Samsung,Galaxy S23,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Roubado
Almirante Tamandaré,818201851032108,559868732080336,Xiaomi,Poco X5,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,630996517601887,421394624334489,Samsung,Galaxy A14,128GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Inservível
Almirante Tamandaré,339462133084266,854282771509578,Apple,iPhone 15 Pro,256GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Danificado
Almirante Tamandaré,666994049044011,642208889930791,Apple,iPhone 13,128GB,Almirante Tamandaré,Escola do município Almirante Tamandaré,Danificado
Altamira do Paraná,145028682578210,981974453362331,Samsung,Galaxy A14,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,406172581192107,647348442704113,Samsung,Galaxy S23,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,891585963469219,563207253867748,Philco,Hit P10,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Em uso
Altamira do Paraná,663967798804200,438133561729190,Xiaomi,Poco X5,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,459196986212680,170270370864819,Samsung,Galaxy A14,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,430040408845343,698294567917743,Motorola,Edge 40,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,449336419385265,510428932763353,Samsung,Galaxy S23,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Inservível
Altamira do Paraná,332819988356968,513717310501169,Motorola,Moto G53,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,530640014071979,592988240279300,Samsung,Galaxy A14,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,651936395530006,681810083602497,Philco,Hit P10,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,614805069664098,940516962580039,Samsung,Galaxy S23,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Em uso
Altamira do Paraná,667174133329132,861728716822338,Motorola,Edge 40,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Inservível
Altamira do Paraná,750697071253821,311988328615342,Samsung,Galaxy A14,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,958392580417974,748224714342076,Multilaser,G Max 2,64GB,Altamira do Paraná,Escola do município Altamira do Paraná,Em uso
Altamira do Paraná,974062853889763,854174409119596,Philco,Hit P10,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,782534102792091,587925061145864,Samsung,Galaxy S23,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Em uso
Altamira do Paraná,727198314116179,598642794237056,Xiaomi,Redmi Note 12,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,891585316523743,375683106073696,Multilaser,G Max 2,64GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,270433143408272,324629760503294,Multilaser,G Max 2,64GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,872735071459730,606627371635406,Xiaomi,Poco X5,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Inservível
Altamira do Paraná,691806736923289,994455173488062,Motorola,Moto G53,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,738168557636140,283393112037592,Samsung,Galaxy A14,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,760730508204250,741502425010764,Philco,Hit P10,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,860898283423599,400799257690497,Apple,iPhone 15 Pro,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Inservível
Altamira do Paraná,953880663305700,115842212382677,Xiaomi,Redmi Note 12,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,271006216950053,698405477117433,Multilaser,G Max 2,64GB,Altamira do Paraná,Escola do município Altamira do Paraná,Danificado
Altamira do Paraná,941921192745885,667182507671584,Xiaomi,Redmi Note 12,128GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,209908151363644,160579907851151,Apple,iPhone 15 Pro,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Em uso
Altamira do Paraná,619486402026073,633657265484414,Multilaser,G Max 2,64GB,Altamira do Paraná,Escola do município Altamira do Paraná,Roubado
Altamira do Paraná,910260717911020,568827708243451,Apple,iPhone 15 Pro,256GB,Altamira do Paraná,Escola do município Altamira do Paraná,Inservível
Alto Paraíso,147531481826470,927150848091721,Multilaser,G Max 2,64GB,Alto Paraíso,Escola do município Alto Paraíso,Inservível
Alto Paraíso,428930611995475,532393977235112,Xiaomi,Poco X5,256GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,458929905804548,903200370462582,Samsung,Galaxy A14,128GB,Alto Paraíso,Escola do município Alto Paraíso,Inservível
Alto Paraíso,312880672838005,821763645594877,Apple,iPhone 15 Pro,256GB,Alto Paraíso,Escola do município Alto Paraíso,Inservível
Alto Paraíso,257216179158134,874113355429696,Xiaomi,Redmi Note 12,128GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,199381227908450,316524010354259,Motorola,Edge 40,256GB,Alto Paraíso,Escola do município Alto Paraíso,Roubado
Alto Paraíso,358238921409247,469518763526742,Multilaser,G Max 2,64GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,981513369088133,513168674688446,Philco,Hit P10,128GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,281331457477856,812640076155661,Xiaomi,Redmi Note 12,128GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,303508336115066,966264382200154,Motorola,Edge 40,256GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,106103586086252,448890268600322,Apple,iPhone 15 Pro,256GB,Alto Paraíso,Escola do município Alto Paraíso,Roubado
Alto Paraíso,522149707549197,929214361187036,Samsung,Galaxy S23,256GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,659750079007669,167374625987758,Samsung,Galaxy S23,256GB,Alto Paraíso,Escola do município Alto Paraíso,Inservível
Alto Paraíso,225281105905161,969890083327106,Apple,iPhone 13,128GB,Alto Paraíso,Escola do município Alto Paraíso,Roubado
Alto Paraíso,291454892581325,799877002903060,Xiaomi,Redmi Note 12,128GB,Alto Paraíso,Escola do município Alto Paraíso,Inservível
Alto Paraíso,268282472380490,405603354484890,Samsung,Galaxy A14,128GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,128924061983026,591780886581860,Motorola,Moto G53,128GB,Alto Paraíso,Escola do município Alto Paraíso,Roubado
Alto Paraíso,132919746395948,364467557246472,Samsung,Galaxy S23,256GB,Alto Paraíso,Escola do município Alto Paraíso,Inservível
Alto Paraíso,307789301525609,948158839482897,Samsung,Galaxy S23,256GB,Alto Paraíso,Escola do município Alto Paraíso,Roubado
Alto Paraíso,560064602058882,307476058591346,Samsung,Galaxy A14,128GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,533518040284612,212656747823888,Motorola,Edge 40,256GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,757226003552946,967217685794690,Philco,Hit P10,128GB,Alto Paraíso,Escola do município Alto Paraíso,Roubado
Alto Paraíso,284388965973790,588026852455778,Apple,iPhone 15 Pro,256GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,677643055779297,894949236616637,Apple,iPhone 13,128GB,Alto Paraíso,Escola do município Alto Paraíso,Inservível
Alto Paraíso,925293907954231,165581939472310,Apple,iPhone 13,128GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,174229870235520,682320985330295,Samsung,Galaxy A14,128GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,529682371854993,786206870812073,Motorola,Moto G53,128GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,261611558691958,534453794211881,Motorola,Moto G53,128GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraíso,354706837633096,430464112457508,Apple,iPhone 13,128GB,Alto Paraíso,Escola do município Alto Paraíso,Em uso
Alto Paraíso,699140111335923,552532968211829,Motorola,Edge 40,256GB,Alto Paraíso,Escola do município Alto Paraíso,Danificado
Alto Paraná,558120076383982,639243142661019,Samsung,Galaxy S23,256GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,969467573274605,959499790322009,Apple,iPhone 13,128GB,Alto Paraná,Escola do município Alto Paraná,Em uso
Alto Paraná,598908586489262,940943720909201,Multilaser,G Max 2,64GB,Alto Paraná,Escola do município Alto Paraná,Em uso
Alto Paraná,704260263728751,247574806263581,Motorola,Moto G53,128GB,Alto Paraná,Escola do município Alto Paraná,Danificado
Alto Paraná,339520934126982,674928277578683,Samsung,Galaxy S23,256GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Paraná,349738888315709,408824205123081,Samsung,Galaxy A14,128GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,890877837151061,119793005580094,Motorola,Edge 40,256GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Paraná,942656245520993,131650049890993,Apple,iPhone 13,128GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Paraná,126559670857071,974180717275806,Xiaomi,Poco X5,256GB,Alto Paraná,Escola do município Alto Paraná,Danificado
Alto Paraná,534962609767570,482572689466913,Xiaomi,Redmi Note 12,128GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,517927067488529,649320134667156,Motorola,Moto G53,128GB,Alto Paraná,Escola do município Alto Paraná,Em uso
Alto Paraná,834128520559788,949000476372201,Samsung,Galaxy A14,128GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,594360172507481,639642835218430,Xiaomi,Poco X5,256GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Paraná,292129288123906,177480851171141,Philco,Hit P10,128GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,339447641871923,460695525377911,Motorola,Edge 40,256GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Paraná,722607565380742,289683310013196,Xiaomi,Poco X5,256GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,472516461822876,905036798537943,Samsung,Galaxy S23,256GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,228990511439515,997215042875571,Apple,iPhone 13,128GB,Alto Paraná,Escola do município Alto Paraná,Em uso
Alto Paraná,395641480925411,403165559712083,Samsung,Galaxy S23,256GB,Alto Paraná,Escola do município Alto Paraná,Danificado
Alto Paraná,532331855620356,744868597387087,Apple,iPhone 13,128GB,Alto Paraná,Escola do município Alto Paraná,Danificado
Alto Paraná,154043451241643,633601307554379,Motorola,Edge 40,256GB,Alto Paraná,Escola do município Alto Paraná,Em uso
Alto Paraná,317464037510617,812590720624653,Xiaomi,Poco X5,256GB,Alto Paraná,Escola do município Alto Paraná,Danificado
Alto Paraná,125185880303280,470282985421745,Samsung,Galaxy A14,128GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,381672624233044,251021255342181,Xiaomi,Redmi Note 12,128GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Paraná,949009003760055,327408333513416,Apple,iPhone 15 Pro,256GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,463021949854366,116480989064870,Apple,iPhone 15 Pro,256GB,Alto Paraná,Escola do município Alto Paraná,Em uso
Alto Paraná,288340090399891,898185120407858,Apple,iPhone 13,128GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Paraná,197138236277015,901020574719939,Apple,iPhone 13,128GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,633518384489250,504094316021756,Apple,iPhone 13,128GB,Alto Paraná,Escola do município Alto Paraná,Roubado
Alto Paraná,475294131608517,857190909288159,Motorola,Moto G53,128GB,Alto Paraná,Escola do município Alto Paraná,Inservível
Alto Piquiri,854820926359923,609760150802057,Motorola,Edge 40,256GB,Alto Piquiri,Escola do município Alto Piquiri,Danificado
Alto Piquiri,890601920494417,423891999241994,Motorola,Edge 40,256GB,Alto Piquiri,Escola do município Alto Piquiri,Roubado
Alto Piquiri,909826483099627,693100854019278,Philco,Hit P10,128GB,Alto Piquiri,Escola do município Alto Piquiri,Inservível
Alto Piquiri,650259506563070,729144323763593,Multilaser,G Max 2,64GB,Alto Piquiri,Escola do município Alto Piquiri,Em uso
Alto Piquiri,585505126258629,962662954482798,Motorola,Edge 40,256GB,Alto Piquiri,Escola do município Alto Piquiri,Danificado
